product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store_location,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,weather_conditions,holiday_indicator,weekday,stockout_indicator,forecasted_demand,actual_demand
910,Tablet,Appliances,2,143.09,3/21/2024 4:35,2,"Miami, FL",309,98,109,416,5,Sunny,TRUE,Sunday,TRUE,384,281
246,Smartphone,Electronics,1,289.99,6/30/2024 2:42,2,"New York, NY",212,94,143,435,7,Sunny,FALSE,Friday,TRUE,216,253
245,Tablet,Electronics,2,699.4,6/11/2024 17:28,7,"New York, NY",186,64,184,331,8,Sunny,FALSE,Tuesday,FALSE,154,418
902,Smartphone,Appliances,5,541.91,8/12/2024 22:00,16,"Miami, FL",476,133,138,432,7,Rainy,FALSE,Wednesday,FALSE,386,446
703,TV,Appliances,3,936.97,2/11/2024 14:08,3,"Dallas, TX",81,68,124,237,2,Cloudy,TRUE,Wednesday,FALSE,402,208
531,Tablet,Appliances,5,496,4/8/2024 23:07,16,"Dallas, TX",247,148,192,131,8,Rainy,FALSE,Wednesday,TRUE,353,316
149,Washing Machine,Appliances,4,611.09,8/16/2024 8:26,16,"New York, NY",472,78,284,114,1,Stormy,FALSE,Thursday,FALSE,160,249
412,Camera,Electronics,4,1923.84,6/27/2024 8:16,12,"Los Angeles, CA",321,86,284,460,10,Cloudy,FALSE,Saturday,FALSE,172,151
390,Camera,Appliances,1,518.76,3/30/2024 10:05,17,"New York, NY",454,76,122,285,10,Cloudy,TRUE,Saturday,TRUE,278,120
320,Fridge,Appliances,2,189.93,7/1/2024 13:06,18,"New York, NY",83,83,168,415,6,Sunny,FALSE,Friday,FALSE,155,208
287,TV,Appliances,5,1794.14,3/10/2024 10:55,12,"Dallas, TX",391,85,273,351,2,Rainy,FALSE,Saturday,TRUE,301,94
938,TV,Appliances,4,561.71,5/30/2024 5:23,13,"New York, NY",410,57,263,287,2,Stormy,TRUE,Friday,FALSE,291,151
857,Tablet,Electronics,4,1096.29,2/13/2024 21:47,5,"Dallas, TX",304,141,286,497,1,Rainy,FALSE,Saturday,FALSE,317,461
600,Camera,Electronics,1,310.31,7/4/2024 9:27,15,"Los Angeles, CA",162,109,158,366,4,Cloudy,TRUE,Tuesday,TRUE,278,421
102,Washing Machine,Appliances,2,737.18,5/24/2024 10:30,9,"New York, NY",297,138,189,206,6,Sunny,TRUE,Friday,FALSE,217,428
225,Headphones,Appliances,3,762.3,3/19/2024 9:05,18,"Chicago, IL",383,53,124,234,7,Cloudy,FALSE,Monday,TRUE,254,451
660,Tablet,Appliances,2,1925.75,1/10/2024 8:14,1,"Dallas, TX",278,115,221,444,3,Stormy,TRUE,Monday,TRUE,483,139
457,Washing Machine,Electronics,4,706.69,6/9/2024 1:35,13,"Chicago, IL",200,148,133,248,6,Sunny,FALSE,Tuesday,FALSE,228,428
169,Laptop,Electronics,3,546.4,9/5/2024 8:28,13,"Miami, FL",225,52,266,283,8,Cloudy,TRUE,Thursday,FALSE,234,201
991,Laptop,Electronics,2,485.34,5/22/2024 23:01,4,"New York, NY",235,103,150,407,7,Stormy,FALSE,Thursday,TRUE,122,252
145,Fridge,Electronics,3,577.21,9/13/2024 7:41,3,"New York, NY",240,133,271,476,3,Rainy,FALSE,Monday,TRUE,398,468
527,Fridge,Appliances,1,1934.49,4/24/2024 7:45,6,"Miami, FL",356,77,197,239,2,Stormy,TRUE,Sunday,FALSE,177,389
592,Fridge,Electronics,3,1286.07,6/30/2024 18:38,14,"Miami, FL",31,59,229,186,1,Sunny,FALSE,Wednesday,FALSE,206,399
686,Tablet,Appliances,3,652.59,2/7/2024 17:33,5,"New York, NY",171,143,193,145,10,Sunny,TRUE,Tuesday,TRUE,105,467
417,Camera,Electronics,2,817.34,7/24/2024 9:03,2,"Los Angeles, CA",184,80,111,108,1,Rainy,TRUE,Tuesday,FALSE,160,492
679,Camera,Appliances,4,691.16,7/6/2024 15:52,8,"New York, NY",152,125,167,466,3,Cloudy,TRUE,Friday,FALSE,496,166
563,Headphones,Appliances,3,1314.97,7/2/2024 5:20,2,"Dallas, TX",264,92,286,253,9,Cloudy,FALSE,Sunday,FALSE,216,493
445,Tablet,Electronics,5,961.81,6/14/2024 4:37,13,"Los Angeles, CA",303,128,290,183,1,Rainy,FALSE,Sunday,FALSE,184,162
900,Fridge,Electronics,1,1258.17,3/15/2024 16:54,19,"New York, NY",299,133,268,108,6,Stormy,FALSE,Wednesday,FALSE,460,329
486,Headphones,Electronics,5,662.44,8/4/2024 11:59,12,"Chicago, IL",365,87,179,446,8,Sunny,FALSE,Tuesday,TRUE,441,414
586,TV,Appliances,4,513.69,4/8/2024 16:27,3,"Los Angeles, CA",394,80,237,360,10,Stormy,TRUE,Tuesday,FALSE,465,123
954,Tablet,Appliances,3,331.91,3/4/2024 1:10,14,"New York, NY",18,91,193,250,6,Cloudy,TRUE,Thursday,TRUE,350,280
837,Fridge,Electronics,3,765.1,9/7/2024 8:12,11,"New York, NY",242,107,143,145,6,Sunny,FALSE,Saturday,FALSE,106,400
953,Washing Machine,Appliances,1,777.11,7/26/2024 7:02,16,"Chicago, IL",45,119,199,363,1,Sunny,FALSE,Saturday,FALSE,356,266
720,Laptop,Electronics,2,1127.74,1/4/2024 9:16,3,"Los Angeles, CA",93,145,113,195,1,Stormy,TRUE,Sunday,FALSE,473,339
235,Headphones,Appliances,4,1676.28,1/20/2024 2:08,6,"Chicago, IL",355,150,262,379,1,Stormy,TRUE,Sunday,FALSE,397,451
880,Camera,Appliances,3,1364.59,5/24/2024 9:22,4,"New York, NY",300,133,292,421,5,Rainy,FALSE,Friday,TRUE,469,290
241,Laptop,Appliances,5,1185.04,4/22/2024 0:27,4,"New York, NY",471,84,136,308,5,Stormy,FALSE,Sunday,TRUE,424,401
616,Smartphone,Electronics,5,1937.54,4/17/2024 2:52,18,"Chicago, IL",309,91,284,264,5,Rainy,TRUE,Tuesday,TRUE,210,303
751,TV,Electronics,2,720.82,8/16/2024 1:28,14,"New York, NY",196,129,162,238,2,Rainy,TRUE,Monday,TRUE,118,497
571,Smartphone,Appliances,1,1506.33,6/18/2024 18:40,2,"Chicago, IL",311,52,185,391,6,Rainy,FALSE,Monday,TRUE,471,193
879,Laptop,Appliances,3,637.75,7/4/2024 2:12,3,"Los Angeles, CA",391,145,173,118,7,Rainy,FALSE,Thursday,TRUE,123,480
560,Smartphone,Appliances,5,1001.21,1/9/2024 0:05,18,"Miami, FL",307,110,267,338,7,Stormy,TRUE,Tuesday,FALSE,328,468
783,Smartphone,Appliances,4,1859.53,7/10/2024 3:18,3,"Los Angeles, CA",476,76,220,380,4,Stormy,TRUE,Wednesday,TRUE,141,259
559,Smartphone,Electronics,4,240.56,7/23/2024 2:26,4,"Chicago, IL",49,138,139,326,1,Sunny,FALSE,Friday,TRUE,247,235
252,Washing Machine,Appliances,2,847.13,4/13/2024 4:44,5,"Miami, FL",166,143,143,189,6,Sunny,FALSE,Friday,FALSE,175,427
987,Laptop,Appliances,5,136.41,4/13/2024 12:29,8,"Chicago, IL",149,65,165,266,8,Rainy,TRUE,Monday,FALSE,251,433
845,Laptop,Electronics,3,1585.46,3/23/2024 20:51,20,"Miami, FL",360,69,109,268,3,Sunny,FALSE,Saturday,TRUE,256,93
433,TV,Electronics,3,1824.4,8/8/2024 4:28,20,"Miami, FL",281,116,181,117,8,Rainy,TRUE,Saturday,TRUE,497,205
191,Headphones,Electronics,4,1558.15,1/23/2024 13:48,8,"Chicago, IL",93,70,285,461,6,Rainy,TRUE,Tuesday,TRUE,437,296
919,Camera,Electronics,4,561.86,6/13/2024 11:53,7,"Dallas, TX",498,59,192,291,7,Stormy,TRUE,Sunday,TRUE,333,185
739,Fridge,Appliances,2,1298.54,7/18/2024 11:00,2,"New York, NY",420,131,160,259,3,Cloudy,FALSE,Monday,TRUE,300,241
780,Smartphone,Appliances,2,1564.55,8/7/2024 7:18,6,"Dallas, TX",481,62,111,161,3,Cloudy,TRUE,Thursday,TRUE,150,109
738,Fridge,Electronics,2,850.56,6/8/2024 3:25,11,"Los Angeles, CA",244,59,295,271,1,Rainy,TRUE,Saturday,TRUE,334,364
519,Smartphone,Electronics,2,514.76,1/30/2024 6:23,12,"New York, NY",4,73,203,161,3,Stormy,FALSE,Thursday,FALSE,338,401
496,Smartphone,Electronics,4,1496.24,8/24/2024 17:39,19,"Chicago, IL",25,100,119,410,2,Rainy,FALSE,Thursday,FALSE,111,306
338,Smartphone,Electronics,1,1327.64,6/22/2024 22:30,17,"Miami, FL",336,89,129,124,8,Sunny,FALSE,Monday,TRUE,468,452
504,Smartphone,Appliances,4,1926.54,5/6/2024 16:49,16,"New York, NY",65,131,157,393,6,Stormy,FALSE,Saturday,FALSE,231,485
447,Camera,Electronics,4,638.81,3/7/2024 14:41,19,"Los Angeles, CA",293,69,256,204,9,Cloudy,FALSE,Sunday,TRUE,263,171
653,Tablet,Appliances,4,53.67,2/1/2024 11:22,5,"Los Angeles, CA",126,62,104,334,10,Cloudy,TRUE,Wednesday,TRUE,372,207
146,Smartphone,Appliances,5,85.57,7/11/2024 15:37,2,"Miami, FL",111,134,101,289,3,Rainy,TRUE,Sunday,TRUE,314,101
786,Laptop,Appliances,5,248.44,4/13/2024 7:32,14,"New York, NY",397,115,168,329,9,Stormy,FALSE,Saturday,TRUE,289,185
553,Washing Machine,Electronics,5,830.87,3/20/2024 2:34,5,"Dallas, TX",356,60,193,488,4,Stormy,TRUE,Tuesday,TRUE,418,495
853,TV,Appliances,4,1206.16,7/20/2024 6:31,8,"Miami, FL",422,90,267,338,10,Stormy,FALSE,Saturday,FALSE,425,324
384,Headphones,Electronics,3,1952.82,2/18/2024 23:12,4,"Miami, FL",53,82,235,101,1,Sunny,FALSE,Saturday,TRUE,479,488
761,Fridge,Electronics,5,1285.52,4/12/2024 22:55,10,"New York, NY",108,83,254,326,6,Cloudy,TRUE,Monday,FALSE,190,134
190,Camera,Electronics,1,237.23,3/10/2024 14:30,11,"Miami, FL",65,148,134,396,4,Sunny,FALSE,Tuesday,TRUE,231,450
986,Headphones,Appliances,2,1472.59,2/14/2024 2:03,20,"New York, NY",200,113,221,294,8,Sunny,FALSE,Thursday,FALSE,423,230
269,Camera,Appliances,3,1010.77,4/20/2024 5:28,14,"New York, NY",260,120,193,436,1,Sunny,TRUE,Monday,TRUE,229,214
824,Laptop,Electronics,5,1200.24,4/13/2024 4:47,18,"New York, NY",292,114,262,115,2,Rainy,FALSE,Thursday,FALSE,297,144
125,Laptop,Electronics,3,1454.71,4/9/2024 15:55,17,"Los Angeles, CA",99,124,142,449,4,Stormy,FALSE,Monday,FALSE,127,106
685,Camera,Appliances,5,1622.94,3/5/2024 17:47,20,"Los Angeles, CA",241,77,150,305,8,Cloudy,FALSE,Tuesday,TRUE,173,109
745,Laptop,Appliances,4,1402.39,7/23/2024 7:31,4,"Chicago, IL",417,148,168,147,7,Rainy,TRUE,Thursday,FALSE,306,350
915,Washing Machine,Electronics,2,1949.68,1/6/2024 20:59,1,"Chicago, IL",134,109,113,443,1,Cloudy,FALSE,Wednesday,FALSE,114,159
890,Laptop,Electronics,2,292.75,6/19/2024 9:51,19,"Chicago, IL",215,131,229,316,8,Stormy,FALSE,Saturday,TRUE,401,495
824,Smartphone,Electronics,1,731.13,2/2/2024 3:03,13,"Chicago, IL",10,108,225,400,3,Sunny,FALSE,Saturday,TRUE,490,167
416,Fridge,Appliances,3,672.72,8/18/2024 21:04,4,"Chicago, IL",80,56,109,241,1,Sunny,FALSE,Sunday,FALSE,205,231
674,Laptop,Electronics,2,713.09,4/19/2024 4:31,19,"Chicago, IL",32,112,292,157,4,Stormy,TRUE,Wednesday,FALSE,103,270
760,Fridge,Electronics,5,131.39,8/3/2024 14:27,13,"New York, NY",127,57,195,208,3,Stormy,FALSE,Saturday,FALSE,238,103
226,Smartphone,Appliances,5,1440.09,4/13/2024 11:09,18,"Miami, FL",222,97,207,489,5,Sunny,TRUE,Wednesday,FALSE,369,178
759,Smartphone,Appliances,4,1023.66,8/23/2024 3:19,2,"Los Angeles, CA",388,53,243,286,9,Cloudy,TRUE,Saturday,FALSE,185,456
672,Tablet,Electronics,2,602.63,3/24/2024 16:25,10,"Dallas, TX",279,106,270,151,10,Rainy,TRUE,Saturday,FALSE,144,263
187,Laptop,Electronics,2,1442.08,4/7/2024 13:12,12,"Los Angeles, CA",432,53,157,187,4,Rainy,TRUE,Saturday,FALSE,198,500
297,Camera,Electronics,4,834.72,5/9/2024 2:10,1,"Miami, FL",274,129,156,377,3,Stormy,TRUE,Friday,TRUE,204,400
733,TV,Appliances,5,289.19,3/27/2024 14:34,12,"Chicago, IL",147,97,185,234,4,Cloudy,TRUE,Tuesday,FALSE,228,137
654,Tablet,Electronics,5,99.53,1/31/2024 10:27,6,"New York, NY",38,132,193,384,8,Cloudy,TRUE,Saturday,FALSE,342,183
690,Fridge,Appliances,2,1236.54,7/4/2024 0:18,3,"New York, NY",184,142,191,204,8,Sunny,FALSE,Thursday,FALSE,102,386
875,Tablet,Appliances,1,807.19,2/15/2024 2:06,3,"Chicago, IL",255,52,202,294,6,Sunny,FALSE,Wednesday,FALSE,378,355
154,Tablet,Electronics,4,87.63,8/8/2024 8:36,5,"New York, NY",246,131,161,407,7,Cloudy,FALSE,Saturday,TRUE,244,333
683,Washing Machine,Appliances,4,947.23,1/17/2024 0:00,2,"Miami, FL",42,101,230,260,8,Stormy,TRUE,Monday,FALSE,344,454
634,Washing Machine,Electronics,4,1250.76,7/30/2024 10:52,7,"Dallas, TX",354,66,194,497,8,Cloudy,TRUE,Wednesday,TRUE,242,200
293,Fridge,Electronics,1,110.92,1/7/2024 17:22,14,"New York, NY",69,99,251,284,10,Stormy,FALSE,Friday,FALSE,386,361
868,Washing Machine,Appliances,4,1700.45,1/15/2024 12:59,1,"Chicago, IL",379,135,242,401,5,Cloudy,FALSE,Saturday,FALSE,489,229
587,Smartphone,Electronics,5,1528.06,9/10/2024 15:40,17,"Chicago, IL",311,77,116,286,7,Cloudy,FALSE,Friday,FALSE,224,240
614,Laptop,Electronics,5,904.74,2/17/2024 13:04,4,"Los Angeles, CA",34,73,234,375,7,Rainy,TRUE,Wednesday,TRUE,255,264
119,Headphones,Electronics,4,118.77,5/18/2024 5:34,13,"Los Angeles, CA",269,106,297,181,9,Sunny,TRUE,Monday,TRUE,390,130
223,Washing Machine,Appliances,2,797.27,3/14/2024 10:31,9,"New York, NY",136,101,139,348,6,Stormy,TRUE,Wednesday,FALSE,158,229
774,Washing Machine,Electronics,2,1166.92,8/21/2024 13:33,4,"Chicago, IL",88,72,242,337,4,Stormy,TRUE,Wednesday,TRUE,360,397
644,Headphones,Electronics,3,1310.1,2/17/2024 18:12,18,"Chicago, IL",358,82,166,477,3,Stormy,TRUE,Sunday,FALSE,384,476
284,Smartphone,Appliances,4,1170.52,9/13/2024 17:08,1,"New York, NY",320,141,153,131,5,Sunny,TRUE,Monday,TRUE,341,216
119,Camera,Electronics,5,1003.32,6/20/2024 4:03,9,"Dallas, TX",330,134,256,454,2,Rainy,FALSE,Wednesday,TRUE,230,143
381,Camera,Electronics,5,893.33,1/10/2024 21:56,9,"Dallas, TX",191,147,244,309,5,Cloudy,FALSE,Sunday,FALSE,471,367
905,Tablet,Appliances,5,1214.9,1/15/2024 10:25,14,"Dallas, TX",32,75,299,398,9,Cloudy,FALSE,Thursday,TRUE,329,349
310,Washing Machine,Electronics,2,1891.11,8/24/2024 15:35,2,"Miami, FL",369,66,212,417,5,Cloudy,TRUE,Thursday,FALSE,241,262
351,Washing Machine,Appliances,5,659.57,3/8/2024 20:09,18,"New York, NY",302,104,176,167,3,Rainy,TRUE,Sunday,FALSE,499,308
949,TV,Electronics,5,1375.81,3/6/2024 12:28,3,"Los Angeles, CA",180,92,235,169,7,Cloudy,FALSE,Tuesday,FALSE,337,134
822,Smartphone,Electronics,5,825.84,1/5/2024 14:33,20,"Los Angeles, CA",407,107,199,312,9,Cloudy,FALSE,Thursday,TRUE,236,287
959,TV,Appliances,2,1422.09,3/1/2024 16:28,16,"Dallas, TX",211,69,248,406,10,Cloudy,FALSE,Saturday,TRUE,394,459
693,Smartphone,Electronics,2,264.19,2/22/2024 13:18,4,"Los Angeles, CA",385,50,243,436,9,Rainy,FALSE,Wednesday,FALSE,188,483
554,Smartphone,Appliances,3,1606.35,8/26/2024 18:05,9,"Chicago, IL",43,148,110,156,9,Sunny,FALSE,Wednesday,TRUE,322,397
186,TV,Electronics,5,1177.69,5/16/2024 1:00,2,"Miami, FL",242,113,111,291,1,Stormy,FALSE,Tuesday,FALSE,457,429
926,Tablet,Electronics,4,1572.16,6/21/2024 2:34,18,"Dallas, TX",223,127,188,298,8,Sunny,FALSE,Saturday,TRUE,330,335
646,Tablet,Electronics,4,1345.94,4/6/2024 22:35,8,"Chicago, IL",341,117,283,388,8,Stormy,FALSE,Friday,TRUE,156,479
721,Fridge,Electronics,5,1552.77,8/12/2024 5:49,9,"Chicago, IL",464,56,192,444,6,Cloudy,FALSE,Wednesday,FALSE,428,140
428,Headphones,Electronics,5,1850.53,1/30/2024 14:07,14,"Dallas, TX",186,82,225,443,8,Rainy,TRUE,Saturday,FALSE,224,438
511,Tablet,Appliances,4,877.23,8/4/2024 16:44,19,"Los Angeles, CA",172,144,282,228,5,Rainy,TRUE,Thursday,TRUE,191,494
703,TV,Electronics,4,833.52,8/26/2024 5:38,11,"Dallas, TX",285,112,153,406,7,Rainy,TRUE,Saturday,TRUE,419,410
146,TV,Appliances,4,537.47,8/29/2024 12:02,9,"Dallas, TX",307,55,151,114,6,Cloudy,FALSE,Monday,FALSE,124,180
603,Headphones,Appliances,5,1996.52,1/6/2024 13:40,9,"New York, NY",80,111,234,322,9,Rainy,TRUE,Friday,TRUE,369,247
982,Smartphone,Electronics,2,1591.64,5/28/2024 22:09,19,"Miami, FL",79,115,100,110,6,Sunny,TRUE,Thursday,TRUE,395,223
123,Headphones,Electronics,3,999.27,4/25/2024 21:23,12,"Los Angeles, CA",112,129,217,368,8,Sunny,TRUE,Sunday,FALSE,470,236
448,Camera,Appliances,4,518.3,5/16/2024 14:17,1,"Miami, FL",354,145,259,430,9,Rainy,TRUE,Thursday,FALSE,379,209
547,Washing Machine,Appliances,1,1764.42,6/24/2024 3:43,13,"Dallas, TX",188,132,288,191,6,Rainy,TRUE,Tuesday,TRUE,471,204
284,Headphones,Electronics,3,1601.39,1/5/2024 17:37,1,"Miami, FL",185,80,132,354,7,Stormy,TRUE,Wednesday,TRUE,233,376
524,Smartphone,Appliances,1,1421.3,1/10/2024 15:23,19,"Los Angeles, CA",452,106,203,317,5,Rainy,FALSE,Tuesday,TRUE,160,158
124,Camera,Appliances,2,1208.98,6/22/2024 3:11,11,"Miami, FL",66,127,261,163,6,Rainy,FALSE,Sunday,TRUE,284,353
980,Fridge,Appliances,3,138.68,2/1/2024 18:51,17,"Miami, FL",353,116,199,109,2,Rainy,TRUE,Thursday,TRUE,344,259
640,Camera,Electronics,5,162.7,4/18/2024 3:10,2,"Miami, FL",279,113,100,105,10,Stormy,TRUE,Sunday,FALSE,138,234
424,Smartphone,Electronics,2,299.77,5/1/2024 11:24,14,"Chicago, IL",165,113,247,186,3,Stormy,FALSE,Thursday,TRUE,471,276
491,Laptop,Appliances,1,1091.26,4/17/2024 23:29,5,"Dallas, TX",284,134,272,464,5,Stormy,FALSE,Friday,TRUE,363,370
363,Fridge,Appliances,5,468.08,3/2/2024 2:34,15,"Los Angeles, CA",251,92,173,215,3,Stormy,FALSE,Sunday,FALSE,213,178
193,Laptop,Electronics,3,1569.23,3/16/2024 13:12,9,"Miami, FL",342,70,102,281,8,Rainy,TRUE,Monday,TRUE,257,427
217,TV,Appliances,5,1935.73,3/13/2024 19:21,11,"Chicago, IL",13,139,177,139,10,Sunny,TRUE,Sunday,FALSE,186,295
201,Smartphone,Appliances,2,499.44,4/17/2024 0:16,13,"Dallas, TX",445,133,164,436,4,Rainy,FALSE,Monday,FALSE,256,184
654,Laptop,Electronics,1,723.54,8/15/2024 22:39,14,"Chicago, IL",459,74,216,170,5,Cloudy,TRUE,Sunday,TRUE,145,327
272,Smartphone,Appliances,3,257.62,1/21/2024 12:26,20,"Dallas, TX",223,129,194,113,7,Sunny,FALSE,Thursday,FALSE,135,128
392,Laptop,Appliances,2,428.01,4/13/2024 19:29,18,"Miami, FL",99,125,106,419,9,Rainy,TRUE,Thursday,FALSE,123,262
247,TV,Appliances,5,64.24,4/16/2024 7:54,8,"Miami, FL",2,129,126,490,3,Cloudy,TRUE,Tuesday,TRUE,497,369
287,Smartphone,Electronics,5,580.6,5/27/2024 17:06,20,"Dallas, TX",401,105,216,232,10,Stormy,TRUE,Monday,TRUE,291,376
361,Fridge,Appliances,2,141.9,5/13/2024 13:38,18,"Dallas, TX",341,74,180,287,9,Cloudy,FALSE,Saturday,TRUE,381,169
886,Camera,Electronics,5,962.79,7/25/2024 19:51,12,"Los Angeles, CA",77,99,103,400,6,Rainy,TRUE,Thursday,FALSE,371,498
191,Laptop,Electronics,1,1721.68,1/6/2024 20:34,19,"Chicago, IL",393,122,185,462,2,Rainy,TRUE,Saturday,TRUE,377,439
257,Washing Machine,Appliances,2,371.69,7/5/2024 2:02,2,"New York, NY",75,63,205,498,7,Cloudy,TRUE,Saturday,TRUE,374,399
414,Washing Machine,Electronics,2,1288.74,8/26/2024 6:28,16,"Dallas, TX",280,116,273,296,6,Sunny,FALSE,Sunday,FALSE,190,441
517,Camera,Appliances,4,1952.38,1/24/2024 17:24,9,"Los Angeles, CA",398,88,200,398,3,Rainy,TRUE,Thursday,FALSE,360,298
794,TV,Electronics,1,492.09,2/9/2024 20:16,5,"New York, NY",445,96,188,156,3,Stormy,FALSE,Monday,TRUE,382,148
273,Fridge,Electronics,1,840.12,4/13/2024 2:17,20,"Miami, FL",365,85,300,271,9,Stormy,FALSE,Friday,TRUE,342,478
160,Washing Machine,Electronics,1,1361.13,2/4/2024 8:07,9,"Dallas, TX",90,84,182,499,8,Rainy,FALSE,Tuesday,FALSE,172,507
729,TV,Electronics,1,488.78,2/20/2024 16:55,3,"Miami, FL",311,63,232,340,4,Sunny,TRUE,Tuesday,FALSE,232,136
433,Washing Machine,Appliances,3,985.58,4/27/2024 12:53,10,"Miami, FL",475,136,252,205,6,Cloudy,FALSE,Monday,TRUE,387,356
285,Headphones,Appliances,3,1555.19,9/2/2024 18:03,5,"Chicago, IL",114,125,295,460,2,Sunny,TRUE,Sunday,FALSE,109,267
127,Washing Machine,Electronics,1,1157.16,1/6/2024 7:37,20,"Chicago, IL",408,119,256,233,2,Stormy,TRUE,Thursday,TRUE,308,102
830,Tablet,Electronics,4,911.18,2/27/2024 17:18,1,"Dallas, TX",120,136,262,407,9,Cloudy,FALSE,Thursday,TRUE,441,185
159,Headphones,Appliances,4,1649.36,9/2/2024 6:25,10,"Miami, FL",182,78,291,233,8,Sunny,TRUE,Saturday,TRUE,277,146
405,Camera,Appliances,2,171.98,2/10/2024 6:40,20,"Miami, FL",486,114,109,199,8,Stormy,FALSE,Tuesday,FALSE,300,328
499,Camera,Electronics,5,1404.28,5/26/2024 15:02,12,"Los Angeles, CA",73,96,265,387,9,Stormy,FALSE,Friday,FALSE,438,342
201,Smartphone,Electronics,1,1064.31,8/26/2024 8:10,15,"Chicago, IL",278,107,201,277,7,Rainy,FALSE,Friday,TRUE,308,120
427,Headphones,Electronics,3,93.58,3/31/2024 11:24,15,"Los Angeles, CA",437,141,182,425,4,Sunny,TRUE,Thursday,TRUE,349,448
245,Camera,Appliances,2,1422.01,2/24/2024 10:05,14,"Miami, FL",224,122,236,438,5,Rainy,TRUE,Saturday,FALSE,308,495
522,Washing Machine,Appliances,1,1715.6,4/28/2024 9:56,6,"Los Angeles, CA",269,69,201,316,2,Stormy,TRUE,Thursday,FALSE,381,480
431,Washing Machine,Electronics,3,1788.04,9/7/2024 19:11,11,"Los Angeles, CA",313,117,251,202,5,Stormy,FALSE,Monday,FALSE,249,205
364,Tablet,Appliances,5,71.46,6/9/2024 3:42,7,"Dallas, TX",254,71,227,204,5,Cloudy,FALSE,Tuesday,FALSE,450,117
484,Camera,Appliances,1,150.52,8/20/2024 19:12,18,"Chicago, IL",53,101,291,344,9,Stormy,TRUE,Monday,FALSE,113,268
947,Headphones,Appliances,2,939.74,2/18/2024 0:20,10,"Dallas, TX",191,68,282,283,8,Rainy,FALSE,Monday,TRUE,391,226
223,Tablet,Electronics,3,1455.79,9/5/2024 8:48,15,"Miami, FL",371,145,282,390,8,Rainy,FALSE,Thursday,TRUE,212,218
153,Camera,Appliances,1,1618.96,2/15/2024 14:04,13,"Miami, FL",457,127,134,362,8,Sunny,TRUE,Wednesday,TRUE,377,489
307,Fridge,Electronics,1,1559.65,2/9/2024 1:20,13,"Dallas, TX",99,52,141,455,5,Rainy,FALSE,Friday,FALSE,107,269
345,Laptop,Appliances,2,902.06,5/12/2024 0:27,20,"Los Angeles, CA",179,62,151,469,8,Cloudy,TRUE,Monday,FALSE,137,424
870,Smartphone,Electronics,5,761.28,8/26/2024 21:18,3,"Chicago, IL",411,103,143,237,7,Cloudy,FALSE,Tuesday,TRUE,447,378
711,Tablet,Appliances,5,1636.83,5/31/2024 0:39,20,"Los Angeles, CA",463,95,174,403,4,Stormy,FALSE,Tuesday,TRUE,474,236
700,TV,Appliances,4,810.17,8/22/2024 5:24,12,"Dallas, TX",306,63,146,454,10,Stormy,TRUE,Friday,TRUE,192,98
342,Washing Machine,Appliances,3,99.12,8/18/2024 14:11,7,"Dallas, TX",332,90,110,143,8,Sunny,TRUE,Tuesday,TRUE,321,294
604,Tablet,Electronics,2,389.51,6/10/2024 2:08,2,"Miami, FL",209,127,164,224,2,Rainy,TRUE,Wednesday,FALSE,308,237
620,Tablet,Appliances,5,1707.11,2/10/2024 17:42,4,"New York, NY",153,142,161,474,1,Stormy,FALSE,Sunday,TRUE,107,281
870,Headphones,Appliances,4,403.88,1/1/2024 9:07,13,"Miami, FL",248,123,104,376,4,Stormy,FALSE,Wednesday,TRUE,483,153
616,Smartphone,Electronics,2,1983.74,3/8/2024 16:39,10,"Miami, FL",482,90,115,476,2,Sunny,FALSE,Tuesday,FALSE,156,161
494,Camera,Electronics,1,859.41,1/13/2024 22:56,16,"Chicago, IL",80,71,202,342,9,Stormy,TRUE,Tuesday,TRUE,475,256
217,Headphones,Appliances,5,1799.01,5/23/2024 16:57,5,"Chicago, IL",210,111,161,461,9,Stormy,FALSE,Tuesday,TRUE,358,373
375,Washing Machine,Appliances,5,968.21,5/23/2024 22:04,17,"Chicago, IL",269,86,276,370,8,Sunny,FALSE,Thursday,FALSE,208,143
162,Fridge,Electronics,5,1203.03,6/11/2024 17:31,13,"Dallas, TX",340,107,116,354,3,Cloudy,TRUE,Friday,TRUE,234,410
425,Tablet,Appliances,4,565.61,4/8/2024 18:05,4,"Dallas, TX",158,119,246,101,8,Sunny,FALSE,Wednesday,FALSE,255,243
575,Smartphone,Electronics,3,1567.89,8/28/2024 14:12,16,"Chicago, IL",435,144,126,157,8,Rainy,FALSE,Wednesday,TRUE,130,234
666,Fridge,Appliances,4,183.2,3/2/2024 12:53,10,"Dallas, TX",377,113,109,387,10,Rainy,FALSE,Friday,TRUE,414,263
516,TV,Electronics,3,1778.39,7/16/2024 8:27,13,"Los Angeles, CA",255,62,209,364,7,Cloudy,FALSE,Sunday,TRUE,203,222
167,Smartphone,Appliances,2,1734.77,8/21/2024 0:10,17,"Dallas, TX",136,96,244,145,1,Rainy,FALSE,Sunday,FALSE,182,165
595,TV,Appliances,2,1070.03,2/16/2024 12:04,11,"Dallas, TX",211,132,220,422,7,Sunny,TRUE,Monday,TRUE,281,181
